timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.567E+12,21,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-4,bin,TRUE,,5642,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,20,0,16
1.567E+12,30,Open_index_page_129 /rhead/41d0583c447e5a433f97900fd6818e8d,200,OK,setUp Thread Group 1-5,bin,TRUE,,5642,581,5,5,https://store.rambler.ru/rhead/41d0583c447e5a433f97900fd6818e8d?img-format=webp%3Aquality%3A90&img-1-resize=width%3A125%2Cheight%3A80%2Cfit%3Acover&img-2-filter=sharpen,29,0,24
1.567E+12,38,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-1,text,TRUE,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,38,0,31
1.567E+12,39,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-2,text,TRUE,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,38,0,33
1.567E+12,37,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-3,text,TRUE,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,36,0,30
1.567E+12,34,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-4,text,TRUE,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,34,0,29
1.567E+12,37,Open_index_page_127 /rambler-id-helper/storage,200,OK,setUp Thread Group 1-5,text,TRUE,,3953,618,5,5,https://id.rambler.ru/rambler-id-helper/storage?d3bec5f82a065842822f43e12cf8a22aa6329eb9,37,0,31
1567004967287,105,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-2,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,105,0,63
1567004967391,42,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-1,text,true,,780,379,3,3,https://www.rambler.ru/location/autodetect,42,0,32
1567004967584,36,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-3,text,true,,780,379,4,4,https://www.rambler.ru/location/autodetect,36,0,28
1567004967824,39,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-4,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,39,0,32
1567004968147,39,Open_index_page_105 /location/autodetect,200,OK,setUp Thread Group 1-5,text,true,,780,379,5,5,https://www.rambler.ru/location/autodetect,39,0,33
1567004997411,46,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-1,text,true,,604,415,5,5,https://www.rambler.ru/location/current,46,0,35
1567004997587,32,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-2,text,true,,604,415,5,5,https://www.rambler.ru/location/current,32,0,25
1567004997688,32,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-3,text,true,,604,415,5,5,https://www.rambler.ru/location/current,32,0,26
1567004997788,37,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-4,text,true,,604,415,5,5,https://www.rambler.ru/location/current,37,0,28
1567004997940,32,Open_index_page_116 /location/current,200,OK,setUp Thread Group 1-5,text,true,,604,415,5,5,https://www.rambler.ru/location/current,32,0,25
